# Giai phuong trinh vi phan
######################################################################
#      i             x         theta         omega
    615   6.150000000   0.252651373   0.277392103
    616   6.160000000   0.255218024   0.235868123
    617   6.170000000   0.257367450   0.193958551
    618   6.180000000   0.259096138   0.151731900
    619   6.190000000   0.260401261   0.109257201
    620   6.200000000   0.261280686   0.066603891
    621   6.210000000   0.261732976   0.023841699
    622   6.220000000   0.261757390  -0.018959470
    623   6.230000000   0.261353890  -0.061729643
    624   6.240000000   0.260523134  -0.104398903
    625   6.250000000   0.259266481  -0.146897494
    626   6.260000000   0.257585985  -0.189155940
    627   6.270000000   0.255484393  -0.231105158
    628   6.280000000   0.252965141  -0.272676571
    629   6.290000000   0.250032348  -0.313802218
    630   6.300000000   0.246690807  -0.354414868
    631   6.310000000   0.242945982  -0.394448130
    632   6.320000000   0.238803994  -0.433836556
    633   6.330000000   0.234271615  -0.472515756
    634   6.340000000   0.229356254  -0.510422499
    635   6.350000000   0.224065947  -0.547494814
    636   6.360000000   0.218409342  -0.583672097
    637   6.370000000   0.212395686  -0.618895207
    638   6.380000000   0.206034810  -0.653106561
    639   6.390000000   0.199337114  -0.686250231
    640   6.400000000   0.192313546  -0.718272034
    641   6.410000000   0.184975588  -0.749119624
    642   6.420000000   0.177335236  -0.778742569
    643   6.430000000   0.169404981  -0.807092444
    644   6.440000000   0.161197786  -0.834122902
    645   6.450000000   0.152727069  -0.859789756
    646   6.460000000   0.144006677  -0.884051045
    647   6.470000000   0.135050866  -0.906867107
    648   6.480000000   0.125874277  -0.928200644
    649   6.490000000   0.116491912  -0.948016779
    650   6.500000000   0.106919108  -0.966283118
    651   6.510000000   0.097171515  -0.982969800
    652   6.520000000   0.087265069  -0.998049545
    653   6.530000000   0.077215964  -1.011497702
    654   6.540000000   0.067040628  -1.023292285
    655   6.550000000   0.056755695  -1.033414013
    656   6.560000000   0.046377980  -1.041846340
    657   6.570000000   0.035924446  -1.048575480
    658   6.580000000   0.025412185  -1.053590432
    659   6.590000000   0.014858380  -1.056883000
    660   6.600000000   0.004280285  -1.058447799
    661   6.610000000  -0.006304808  -1.058282271
    662   6.620000000  -0.016879593  -1.056386688
    663   6.630000000  -0.027426784  -1.052764148
    664   6.640000000  -0.037929138  -1.047420574
    665   6.650000000  -0.048369487  -1.040364700
    666   6.660000000  -0.058730762  -1.031608062
    667   6.670000000  -0.068996026  -1.021164974
    668   6.680000000  -0.079148497  -1.009052509
    669   6.690000000  -0.089171577  -0.995290468
    670   6.700000000  -0.099048882  -0.979901349
    671   6.710000000  -0.108764263  -0.962910310
    672   6.720000000  -0.118301840  -0.944345127
    673   6.730000000  -0.127646019  -0.924236150
    674   6.740000000  -0.136781526  -0.902616253
    675   6.750000000  -0.145693425  -0.879520779
    676   6.760000000  -0.154367148  -0.854987485
    677   6.770000000  -0.162788515  -0.829056477
    678   6.780000000  -0.170943759  -0.801770146
    679   6.790000000  -0.178819548  -0.773173100
    680   6.800000000  -0.186403007  -0.743312088
    681   6.810000000  -0.193681739  -0.712235926
    682   6.820000000  -0.200643844  -0.679995418
    683   6.830000000  -0.207277941  -0.646643268
    684   6.840000000  -0.213573185  -0.612234001
    685   6.850000000  -0.219519285  -0.576823867
    686   6.860000000  -0.225106519  -0.540470756
    687   6.870000000  -0.230325754  -0.503234094
    688   6.880000000  -0.235168458  -0.465174758
    689   6.890000000  -0.239626714  -0.426354964
    690   6.900000000  -0.243693234  -0.386838175
    691   6.910000000  -0.247361369  -0.346688991
    692   6.920000000  -0.250625124  -0.305973049
    693   6.930000000  -0.253479163  -0.264756908
    694   6.940000000  -0.255918819  -0.223107949
    695   6.950000000  -0.257940106  -0.181094259
    696   6.960000000  -0.259539718  -0.138784519
    697   6.970000000  -0.260715040  -0.096247898
    698   6.980000000  -0.261464151  -0.053553933
    699   6.990000000  -0.261785827  -0.010772419
    700   7.000000000  -0.261679541   0.032026706
    701   7.010000000  -0.261145467   0.074773473
    702   7.020000000  -0.260184479   0.117398003
    703   7.030000000  -0.258798147   0.159830613
    704   7.040000000  -0.256988737   0.202001936
    705   7.050000000  -0.254759209   0.243843031
    706   7.060000000  -0.252113206   0.285285497
    707   7.070000000  -0.249055054   0.326261584
    708   7.080000000  -0.245589752   0.366704307
    709   7.090000000  -0.241722966   0.406547549
    710   7.100000000  -0.237461017   0.445726177
    711   7.110000000  -0.232810872   0.484176142
    712   7.120000000  -0.227780133   0.521834587
    713   7.130000000  -0.222377024   0.558639949
    714   7.140000000  -0.216610378   0.594532058
    715   7.150000000  -0.210489623   0.629452241
    716   7.160000000  -0.204024764   0.663343409
    717   7.170000000  -0.197226370   0.696150158
    718   7.180000000  -0.190105555   0.727818857
    719   7.190000000  -0.182673960   0.758297735
    720   7.200000000  -0.174943733   0.787536965
    721   7.210000000  -0.166927512   0.815488747
    722   7.220000000  -0.158638402   0.842107387
    723   7.230000000  -0.150089954   0.867349368
    724   7.240000000  -0.141296142   0.891173427
    725   7.250000000  -0.132271342   0.913540616
    726   7.260000000  -0.123030309   0.934414370
    727   7.270000000  -0.113588148   0.953760564
    728   7.280000000  -0.103960295   0.971547573
    729   7.290000000  -0.094162491   0.987746317
    730   7.300000000  -0.084210752   1.002330316
    731   7.310000000  -0.074121347   1.015275729
    732   7.320000000  -0.063910771   1.026561392
    733   7.330000000  -0.053595714   1.036168856
    734   7.340000000  -0.043193041   1.044082415
    735   7.350000000  -0.032719756   1.050289132
    736   7.360000000  -0.022192982   1.054778860
    737   7.370000000  -0.011629928   1.057544259
    738   7.380000000  -0.001047861   1.058580810
    739   7.390000000   0.009535919   1.057886816
    740   7.400000000   0.020104110   1.055463414
    741   7.410000000   0.030639435   1.051314564
    742   7.420000000   0.041124672   1.045447048
    743   7.430000000   0.051542679   1.037870460
    744   7.440000000   0.061876425   1.028597185
    745   7.450000000   0.072109016   1.017642383
    746   7.460000000   0.082223726   1.005023962
    747   7.470000000   0.092204018   0.990762551
    748   7.480000000   0.102033577   0.974881464
    749   7.490000000   0.111696334   0.957406663
    750   7.500000000   0.121176493   0.938366716
    751   7.510000000   0.130458555   0.917792748
    752   7.520000000   0.139527346   0.895718393
    753   7.530000000   0.148368041   0.872179739
    754   7.540000000   0.156966187   0.847215265
    755   7.550000000   0.165307729   0.820865782
    756   7.560000000   0.173379029   0.793174367
    757   7.570000000   0.181166893   0.764186289
    758   7.580000000   0.188658590   0.733948936
    759   7.590000000   0.195841872   0.702511741
    760   7.600000000   0.202704996   0.669926095
    761   7.610000000   0.209236743   0.636245270
    762   7.620000000   0.215426434   0.601524325
    763   7.630000000   0.221263951   0.565820022
    764   7.640000000   0.226739751   0.529190729
    765   7.650000000   0.231844882   0.491696327
    766   7.660000000   0.236570998   0.453398112
    767   7.670000000   0.240910373   0.414358691
    768   7.680000000   0.244855913   0.374641887
    769   7.690000000   0.248401169   0.334312626
    770   7.700000000   0.251540344   0.293436839
    771   7.710000000   0.254268306   0.252081348
    772   7.720000000   0.256580597   0.210313760
    773   7.730000000   0.258473435   0.168202356
    774   7.740000000   0.259943727   0.125815979
    775   7.750000000   0.260989069   0.083223920
    776   7.760000000   0.261607752   0.040495809
    777   7.770000000   0.261798764  -0.002298503
    778   7.780000000   0.261561794  -0.045089058
    779   7.790000000   0.260897229  -0.087805903
    780   7.800000000   0.259806155  -0.130379204
    781   7.810000000   0.258290356  -0.172739365
    782   7.820000000   0.256352309  -0.214817135
    783   7.830000000   0.253995184  -0.256543727
    784   7.840000000   0.251222833  -0.297850927
    785   7.850000000   0.248039788  -0.338671207
    786   7.860000000   0.244451254  -0.378937836
    787   7.870000000   0.240463097  -0.418584985
    788   7.880000000   0.236081836  -0.457547841
    789   7.890000000   0.231314634  -0.495762709
    790   7.900000000   0.226169283  -0.533167115
    791   7.910000000   0.220654197  -0.569699911
    792   7.920000000   0.214778390  -0.605301375
    793   7.930000000   0.208551468  -0.639913306
    794   7.940000000   0.201983611  -0.673479122
    795   7.950000000   0.195085556  -0.705943949
    796   7.960000000   0.187868580  -0.737254715
    797   7.970000000   0.180344480  -0.767360234
    798   7.980000000   0.172525557  -0.796211290
    799   7.990000000   0.164424594  -0.823760718
    800   8.000000000   0.156054832  -0.849963481
    801   8.010000000   0.147429956  -0.874776742
    802   8.020000000   0.138564065  -0.898159939
    803   8.030000000   0.129471653  -0.920074844
    804   8.040000000   0.120167583  -0.940485632
    805   8.050000000   0.110667066  -0.959358936
    806   8.060000000   0.100985632  -0.976663902
    807   8.070000000   0.091139110  -0.992372239
    808   8.080000000   0.081143596  -1.006458269
    809   8.090000000   0.071015430  -1.018898965
    810   8.100000000   0.060771170  -1.029673987
    811   8.110000000   0.050427562  -1.038765722
    812   8.120000000   0.040001517  -1.046159306
    813   8.130000000   0.029510078  -1.051842653
    814   8.140000000   0.018970396  -1.055806472
    815   8.150000000   0.008399702  -1.058044282
    816   8.160000000  -0.002184723  -1.058552426
    817   8.170000000  -0.012765577  -1.057330072
    818   8.180000000  -0.023325562  -1.054379220
    819   8.190000000  -0.033847415  -1.049704692
    820   8.200000000  -0.044313935  -1.043314131
    821   8.210000000  -0.054708012  -1.035217984
    822   8.220000000  -0.065012653  -1.025429486
    823   8.230000000  -0.075211013  -1.013964639
    824   8.240000000  -0.085286420  -1.000842187
    825   8.250000000  -0.095222402  -0.986083580
    826   8.260000000  -0.105002717  -0.969712946
    827   8.270000000  -0.114611376  -0.951757048
    828   8.280000000  -0.124032671  -0.932245239
    829   8.290000000  -0.133251200  -0.911209417
    830   8.300000000  -0.142251893  -0.888683970
    831   8.310000000  -0.151020036  -0.864705723
    832   8.320000000  -0.159541295  -0.839313875
    833   8.330000000  -0.167801739  -0.812549936
    834   8.340000000  -0.175787865  -0.784457659
    835   8.350000000  -0.183486617  -0.755082968
    836   8.360000000  -0.190885409  -0.724473885
    837   8.370000000  -0.197972147  -0.692680448
    838   8.380000000  -0.204735243  -0.659754634
    839   8.390000000  -0.211163644  -0.625750267
    840   8.400000000  -0.217246838  -0.590722939
    841   8.410000000  -0.222974883  -0.554729909
    842   8.420000000  -0.228338413  -0.517830021
    843   8.430000000  -0.233328661  -0.480083595
    844   8.440000000  -0.237937469  -0.441552340
    845   8.450000000  -0.242157301  -0.402299245
    846   8.460000000  -0.245981261  -0.362388480
    847   8.470000000  -0.249403096  -0.321885291
    848   8.480000000  -0.252417212  -0.280855891
    849   8.490000000  -0.255018683  -0.239367355
    850   8.500000000  -0.257203255  -0.197487506
    851   8.510000000  -0.258967357  -0.155284809
    852   8.520000000  -0.260308105  -0.112828256
    853   8.530000000  -0.261223307  -0.070187254
    854   8.540000000  -0.261711467  -0.027431512
    855   8.550000000  -0.261771788   0.015369075
    856   8.560000000  -0.261404170   0.058144537
    857   8.570000000  -0.260609214   0.100824945
    858   8.580000000  -0.259388220   0.143340528
    859   8.590000000  -0.257743185   0.185621780
    860   8.600000000  -0.255676796   0.227599582
    861   8.610000000  -0.253192433   0.269205310
    862   8.620000000  -0.250294157   0.310370946
    863   8.630000000  -0.246986706   0.351029196
    864   8.640000000  -0.243275486   0.391113591
    865   8.650000000  -0.239166566   0.430558602
    866   8.660000000  -0.234666661   0.469299746
    867   8.670000000  -0.229783128   0.507273690
    868   8.680000000  -0.224523952   0.544418354
    869   8.690000000  -0.218897728   0.580673015
    870   8.700000000  -0.212913656   0.615978406
    871   8.710000000  -0.206581517   0.650276809
    872   8.720000000  -0.199911664   0.683512154
    873   8.730000000  -0.192914999   0.715630109
    874   8.740000000  -0.185602962   0.746578168
    875   8.750000000  -0.177987505   0.776305739
    876   8.760000000  -0.170081078   0.804764222
    877   8.770000000  -0.161896606   0.831907096
    878   8.780000000  -0.153447470   0.857689986
    879   8.790000000  -0.144747481   0.882070745
    880   8.800000000  -0.135810862   0.905009515
    881   8.810000000  -0.126652223   0.926468795
    882   8.820000000  -0.117286536   0.946413506
    883   8.830000000  -0.107729111   0.964811041
    884   8.840000000  -0.097995573   0.981631326
    885   8.850000000  -0.088101834   0.996846861
    886   8.860000000  -0.078064069   1.010432775
    887   8.870000000  -0.067898686   1.022366856
    888   8.880000000  -0.057622303   1.032629595
    889   8.890000000  -0.047251722   1.041204214
    890   8.900000000  -0.036803894   1.048076697
    891   8.910000000  -0.026295900   1.053235808
    892   8.920000000  -0.015744918   1.056673113
    893   8.930000000  -0.005168196   1.058382993
    894   8.940000000   0.005416974   1.058362653
    895   8.950000000   0.015993289   1.056612125
    896   8.960000000   0.026543458   1.053134272
    897   8.970000000   0.037050235   1.047934779
    898   8.980000000   0.047496442   1.041022147
    899   8.990000000   0.057865004   1.032407675
    900   9.000000000   0.068138969   1.022105447
    901   9.010000000   0.078301542   1.010132304
    902   9.020000000   0.088336110   0.996507819
    903   9.030000000   0.098226268   0.981254267
    904   9.040000000   0.107955848   0.964396583
    905   9.050000000   0.117508944   0.945962325
    906   9.060000000   0.126869939   0.925981629
    907   9.070000000   0.136023530   0.904487160
    908   9.080000000   0.144954752   0.881514055
    909   9.090000000   0.153649006   0.857099872
    910   9.100000000   0.162092079   0.831284522
    911   9.110000000   0.170270166   0.804110206
    912   9.120000000   0.178169900   0.775621349
    913   9.130000000   0.185778366   0.745864525
    914   9.140000000   0.193083126   0.714888378
    915   9.150000000   0.200072238   0.682743548
    916   9.160000000   0.206734276   0.649482584
    917   9.170000000   0.213058350   0.615159861
    918   9.180000000   0.219034120   0.579831489
    919   9.190000000   0.224651819   0.543555221
    920   9.200000000   0.229902262   0.506390362
    921   9.210000000   0.234776867   0.468397668
    922   9.220000000   0.239267663   0.429639247
    923   9.230000000   0.243367310   0.390178462
    924   9.240000000   0.247069106   0.350079823
    925   9.250000000   0.250366998   0.309408880
    926   9.260000000   0.253255597   0.268232124
    927   9.270000000   0.255730179   0.226616867
    928   9.280000000   0.257786699   0.184631143
    929   9.290000000   0.259421796   0.142343587
    930   9.300000000   0.260632795   0.099823332
    931   9.310000000   0.261417718   0.057139887
    932   9.320000000   0.261775282   0.014363032
    933   9.330000000   0.261704901  -0.028437303
    934   9.340000000   0.261206690  -0.071191150
    935   9.350000000   0.260281466  -0.113828616
    936   9.360000000   0.258930739  -0.156279997
    937   9.370000000   0.257156717  -0.198475895
    938   9.380000000   0.254962302  -0.240347329
    939   9.390000000   0.252351081  -0.281825848
    940   9.400000000   0.249327321  -0.322843646
    941   9.410000000   0.245895967  -0.363333665
    942   9.420000000   0.242062628  -0.403229716
    943   9.430000000   0.237833571  -0.442466575
    944   9.440000000   0.233215708  -0.480980100
    945   9.450000000   0.228216590  -0.518707330
    946   9.460000000   0.222844388  -0.555586590
    947   9.470000000   0.217107886  -0.591557588
    948   9.480000000   0.211016461  -0.626561522
    949   9.490000000   0.204580070  -0.660541168
    950   9.500000000   0.197809237  -0.693440976
    951   9.510000000   0.190715030  -0.725207162
    952   9.520000000   0.183309046  -0.755787796
    953   9.530000000   0.175603393  -0.785132886
    954   9.540000000   0.167610668  -0.813194458
    955   9.550000000   0.159343936  -0.839926639
    956   9.560000000   0.150816712  -0.865285726
    957   9.570000000   0.142042937  -0.889230265
    958   9.580000000   0.133036953  -0.911721110
    959   9.590000000   0.123813484  -0.932721494
    960   9.600000000   0.114387607  -0.952197086
    961   9.610000000   0.104774732  -0.970116048
    962   9.620000000   0.094990573  -0.986449087
    963   9.630000000   0.085051126  -1.001169501
    964   9.640000000   0.074972639  -1.014253226
    965   9.650000000   0.064771589  -1.025678874
    966   9.660000000   0.054464652  -1.035427764
    967   9.670000000   0.044068677  -1.043483961
    968   9.680000000   0.033600660  -1.049834295
    969   9.690000000   0.023077713  -1.054468383
    970   9.700000000   0.012517039  -1.057378650
    971   9.710000000   0.001935902  -1.058560339
    972   9.720000000  -0.008648399  -1.058011518
    973   9.730000000  -0.019218562  -1.055733083
    974   9.740000000  -0.029757307  -1.051728761
    975   9.750000000  -0.040247405  -1.046005096
    976   9.760000000  -0.050671708  -1.038571445
    977   9.770000000  -0.061013174  -1.029439962
    978   9.780000000  -0.071254897  -1.018625574
    979   9.790000000  -0.081380134  -1.006145960
    980   9.800000000  -0.091372333  -0.992021522
    981   9.810000000  -0.101215158  -0.976275349
    982   9.820000000  -0.110892519  -0.958933184
    983   9.830000000  -0.120388595  -0.940023377
    984   9.840000000  -0.129687863  -0.919576841
    985   9.850000000  -0.138775120  -0.897627002
    986   9.860000000  -0.147635511  -0.874209743
    987   9.870000000  -0.156254551  -0.849363345
    988   9.880000000  -0.164618149  -0.823128428
    989   9.890000000  -0.172712633  -0.795547879
    990   9.900000000  -0.180524771  -0.766666787
    991   9.910000000  -0.188041791  -0.736532365
    992   9.920000000  -0.195251404  -0.705193877
    993   9.930000000  -0.202141825  -0.672702554
    994   9.940000000  -0.208701789  -0.639111513
    995   9.950000000  -0.214920572  -0.604475666
    996   9.960000000  -0.220788008  -0.568851637
    997   9.970000000  -0.226294504  -0.532297661
    998   9.980000000  -0.231431060  -0.494873498
    999   9.990000000  -0.236189277  -0.456640327
   1000  10.000000000  -0.240561378  -0.417660651
