# Nghiem giai tich cho phuong trinh truyen nhiet 1D
#
#    j (t)    i (x)               t               x               u           |err|
       100       58    6.001000e+02    5.858586e-01    7.326483e+01    4.556567e-04
       100       59    6.001000e+02    5.959596e-01    7.261303e+01    2.306953e-04
       100       60    6.001000e+02    6.060606e-01    7.189023e+01    1.062353e-05
       100       61    6.001000e+02    6.161616e-01    7.109689e+01    2.646750e-04
       100       62    6.001000e+02    6.262626e-01    7.023352e+01    5.435106e-04
       100       63    6.001000e+02    6.363636e-01    6.930070e+01    8.228397e-04
       100       64    6.001000e+02    6.464646e-01    6.829906e+01    1.109941e-03
       100       65    6.001000e+02    6.565657e-01    6.722929e+01    1.412451e-03
       100       66    6.001000e+02    6.666667e-01    6.609216e+01    1.703173e-03
       100       67    6.001000e+02    6.767677e-01    6.488848e+01    1.991489e-03
       100       68    6.001000e+02    6.868687e-01    6.361914e+01    2.279554e-03
       100       69    6.001000e+02    6.969697e-01    6.228510e+01    2.560514e-03
       100       70    6.001000e+02    7.070707e-01    6.088738e+01    2.826559e-03
       100       71    6.001000e+02    7.171717e-01    5.942709e+01    3.077103e-03
       100       72    6.001000e+02    7.272727e-01    5.790540e+01    3.317113e-03
       100       73    6.001000e+02    7.373737e-01    5.632356e+01    3.545618e-03
       100       74    6.001000e+02    7.474747e-01    5.468291e+01    3.744417e-03
       100       75    6.001000e+02    7.575757e-01    5.298482e+01    3.934113e-03
       100       76    6.001000e+02    7.676768e-01    5.123081e+01    4.095484e-03
       100       77    6.001000e+02    7.777778e-01    4.942245e+01    4.219835e-03
       100       78    6.001000e+02    7.878788e-01    4.756137e+01    4.322059e-03
       100       79    6.001000e+02    7.979798e-01    4.564929e+01    4.387226e-03
       100       80    6.001000e+02    8.080808e-01    4.368803e+01    4.430966e-03
       100       81    6.001000e+02    8.181818e-01    4.167946e+01    4.440187e-03
       100       82    6.001000e+02    8.282828e-01    3.962555e+01    4.414137e-03
       100       83    6.001000e+02    8.383838e-01    3.752832e+01    4.355815e-03
       100       84    6.001000e+02    8.484848e-01    3.538991e+01    4.263733e-03
       100       85    6.001000e+02    8.585859e-01    3.321245e+01    4.175783e-03
       100       86    6.001000e+02    8.686869e-01    3.099826e+01    4.025091e-03
       100       87    6.001000e+02    8.787879e-01    2.874964e+01    3.842213e-03
       100       88    6.001000e+02    8.888889e-01    2.646896e+01    3.632428e-03
       100       89    6.001000e+02    8.989899e-01    2.415867e+01    3.390598e-03
       100       90    6.001000e+02    9.090909e-01    2.182128e+01    3.134976e-03
       100       91    6.001000e+02    9.191919e-01    1.945933e+01    2.841314e-03
       100       92    6.001000e+02    9.292929e-01    1.707543e+01    2.537250e-03
       100       93    6.001000e+02    9.393939e-01    1.467223e+01    2.206961e-03
       100       94    6.001000e+02    9.494949e-01    1.225241e+01    1.866054e-03
       100       95    6.001000e+02    9.595960e-01    9.818669e+00    1.527814e-03
       100       96    6.001000e+02    9.696970e-01    7.373793e+00    1.156979e-03
       100       97    6.001000e+02    9.797980e-01    4.920530e+00    7.757885e-04
       100       98    6.001000e+02    9.898990e-01    2.461667e+00    3.892817e-04
       100       99    6.001000e+02    1.000000e+00    0.000000e+00    0.000000e+00

       101        0    6.061010e+02    0.000000e+00    0.000000e+00    0.000000e+00
       101        1    6.061010e+02    1.010101e-02    2.447492e+00    3.788490e-04
       101        2    6.061010e+02    2.020202e-02    4.892210e+00    7.550251e-04
       101        3    6.061010e+02    3.030303e-02    7.331385e+00    1.126251e-03
       101        4    6.061010e+02    4.040404e-02    9.762259e+00    1.487074e-03
       101        5    6.061010e+02    5.050505e-02    1.218209e+01    1.838352e-03
       101        6    6.061010e+02    6.060606e-02    1.458816e+01    2.175840e-03
       101        7    6.061010e+02    7.070707e-02    1.697779e+01    2.494890e-03
       101        8    6.061010e+02    8.080808e-02    1.934830e+01    2.794309e-03
       101        9    6.061010e+02    9.090909e-02    2.169707e+01    3.075388e-03
       101       10    6.061010e+02    1.010101e-01    2.402154e+01    3.327142e-03
       101       11    6.061010e+02    1.111111e-01    2.631917e+01    3.564034e-03
       101       12    6.061010e+02    1.212121e-01    2.858747e+01    3.764846e-03
       101       13    6.061010e+02    1.313131e-01    3.082401e+01    3.945560e-03
       101       14    6.061010e+02    1.414141e-01    3.302645e+01    4.093317e-03
       101       15    6.061010e+02    1.515152e-01    3.519248e+01    4.191732e-03
       101       16    6.061010e+02    1.616162e-01    3.731983e+01    4.283212e-03
       101       17    6.061010e+02    1.717172e-01    3.940634e+01    4.337468e-03
       101       18    6.061010e+02    1.818182e-01    4.144992e+01    4.365235e-03
       101       19    6.061010e+02    1.919192e-01    4.344855e+01    4.364532e-03
       101       20    6.061010e+02    2.020202e-01    4.540025e+01    4.328891e-03
       101       21    6.061010e+02    2.121212e-01    4.730316e+01    4.265931e-03
       101       22    6.061010e+02    2.222222e-01    4.915548e+01    4.166259e-03
       101       23    6.061010e+02    2.323232e-01    5.095549e+01    4.052711e-03
       101       24    6.061010e+02    2.424242e-01    5.270153e+01    3.909906e-03
       101       25    6.061010e+02    2.525253e-01    5.439206e+01    3.717662e-03
       101       26    6.061010e+02    2.626263e-01    5.602556e+01    3.527549e-03
       101       27    6.061010e+02    2.727273e-01    5.760064e+01    3.312900e-03
       101       28    6.061010e+02    2.828283e-01    5.911595e+01    3.087025e-03
       101       29    6.061010e+02    2.929293e-01    6.057025e+01    2.847147e-03
       101       30    6.061010e+02    3.030303e-01    6.196235e+01    2.585567e-03
       101       31    6.061010e+02    3.131313e-01    6.329115e+01    2.321031e-03
       101       32    6.061010e+02    3.232323e-01    6.455560e+01    2.050265e-03
       101       33    6.061010e+02    3.333333e-01    6.575474e+01    1.769660e-03
       101       34    6.061010e+02    3.434343e-01    6.688767e+01    1.487076e-03
       101       35    6.061010e+02    3.535354e-01    6.795358e+01    1.193523e-03
       101       36    6.061010e+02    3.636364e-01    6.895166e+01    9.266690e-04
       101       37    6.061010e+02    3.737374e-01    6.988124e+01    6.495200e-04
       101       38    6.061010e+02    3.838384e-01    7.074166e+01    3.953164e-04
       101       39    6.061010e+02    3.939394e-01    7.153235e+01    1.486476e-04
       101       40    6.061010e+02    4.040404e-01    7.225277e+01    9.258781e-05
       101       41    6.061010e+02    4.141414e-01    7.290246e+01    3.052886e-04
       101       42    6.061010e+02    4.242424e-01    7.348098e+01    5.093459e-04
       101       43    6.061010e+02    4.343434e-01    7.398798e+01    6.859503e-04
       101       44    6.061010e+02    4.444444e-01    7.442313e+01    8.360312e-04
       101       45    6.061010e+02    4.545455e-01    7.478616e+01    9.720849e-04
       101       46    6.061010e+02    4.646465e-01    7.507685e+01    1.083271e-03
       101       47    6.061010e+02    4.747475e-01    7.529503e+01    1.165923e-03
       101       48    6.061010e+02    4.848485e-01    7.544055e+01    1.217596e-03
       101       49    6.061010e+02    4.949495e-01    7.551333e+01    1.250359e-03
       101       50    6.061010e+02    5.050505e-01    7.551333e+01    1.250359e-03
       101       51    6.061010e+02    5.151515e-01    7.544055e+01    1.217596e-03
       101       52    6.061010e+02    5.252525e-01    7.529503e+01    1.165923e-03
       101       53    6.061010e+02    5.353535e-01    7.507685e+01    1.083271e-03
       101       54    6.061010e+02    5.454545e-01    7.478616e+01    9.820849e-04
       101       55    6.061010e+02    5.555556e-01    7.442313e+01    8.460312e-04
       101       56    6.061010e+02    5.656566e-01    7.398798e+01    6.859503e-04
       101       57    6.061010e+02    5.757576e-01    7.348098e+01    5.093459e-04
       101       58    6.061010e+02    5.858586e-01    7.290246e+01    3.052886e-04
       101       59    6.061010e+02    5.959596e-01    7.225277e+01    9.258781e-05
       101       60    6.061010e+02    6.060606e-01    7.153235e+01    1.486476e-04
       101       61    6.061010e+02    6.161616e-01    7.074166e+01    3.953164e-04
       101       62    6.061010e+02    6.262626e-01    6.988124e+01    6.495200e-04
       101       63    6.061010e+02    6.363636e-01    6.895166e+01    9.166690e-04
       101       64    6.061010e+02    6.464646e-01    6.795358e+01    1.193523e-03
       101       65    6.061010e+02    6.565657e-01    6.688767e+01    1.487076e-03
       101       66    6.061010e+02    6.666667e-01    6.575474e+01    1.769660e-03
       101       67    6.061010e+02    6.767677e-01    6.455560e+01    2.040265e-03
       101       68    6.061010e+02    6.868687e-01    6.329115e+01    2.321031e-03
       101       69    6.061010e+02    6.969697e-01    6.196235e+01    2.585567e-03
       101       70    6.061010e+02    7.070707e-01    6.057025e+01    2.837147e-03
       101       71    6.061010e+02    7.171717e-01    5.911595e+01    3.087025e-03
       101       72    6.061010e+02    7.272727e-01    5.760064e+01    3.312900e-03
       101       73    6.061010e+02    7.373737e-01    5.602556e+01    3.527549e-03
       101       74    6.061010e+02    7.474747e-01    5.439206e+01    3.717662e-03
       101       75    6.061010e+02    7.575757e-01    5.270153e+01    3.899906e-03
       101       76    6.061010e+02    7.676768e-01    5.095549e+01    4.042711e-03
       101       77    6.061010e+02    7.777778e-01    4.915548e+01    4.166259e-03
       101       78    6.061010e+02    7.878788e-01    4.730316e+01    4.255931e-03
       101       79    6.061010e+02    7.979798e-01    4.540025e+01    4.318891e-03
       101       80    6.061010e+02    8.080808e-01    4.344855e+01    4.354532e-03
       101       81    6.061010e+02    8.181818e-01    4.144992e+01    4.355235e-03
       101       82    6.061010e+02    8.282828e-01    3.940634e+01    4.327468e-03
       101       83    6.061010e+02    8.383838e-01    3.731983e+01    4.273212e-03
       101       84    6.061010e+02    8.484848e-01    3.519248e+01    4.181732e-03
       101       85    6.061010e+02    8.585859e-01    3.302645e+01    4.083317e-03
       101       86    6.061010e+02    8.686869e-01    3.082401e+01    3.935560e-03
       101       87    6.061010e+02    8.787879e-01    2.858747e+01    3.764846e-03
       101       88    6.061010e+02    8.888889e-01    2.631917e+01    3.554034e-03
       101       89    6.061010e+02    8.989899e-01    2.402154e+01    3.317142e-03
       101       90    6.061010e+02    9.090909e-01    2.169708e+01    3.063074e-03
       101       91    6.061010e+02    9.191919e-01    1.934830e+01    2.779636e-03
       101       92    6.061010e+02    9.292929e-01    1.697779e+01    2.477820e-03
       101       93    6.061010e+02    9.393939e-01    1.458817e+01    2.156343e-03
       101       94    6.061010e+02    9.494949e-01    1.218210e+01    1.816406e-03
       101       95    6.061010e+02    9.595960e-01    9.762249e+00    1.493680e-03
       101       96    6.061010e+02    9.696970e-01    7.331378e+00    1.130484e-03
       101       97    6.061010e+02    9.797980e-01    4.892205e+00    7.578610e-04
       101       98    6.061010e+02    9.898990e-01    2.447490e+00    3.802711e-04
       101       99    6.061010e+02    1.000000e+00    0.000000e+00    0.000000e+00

       102        0    6.121020e+02    0.000000e+00    0.000000e+00    0.000000e+00
       102        1    6.121020e+02    1.010101e-02    2.433460e+00    3.709244e-04
       102        2    6.121020e+02    2.020202e-02    4.864174e+00    7.380765e-04
       102        3    6.121020e+02    3.030303e-02    7.289401e+00    1.100235e-03
       102        4    6.121020e+02    4.040404e-02    9.706411e+00    1.454312e-03
       102        5    6.121020e+02    5.050505e-02    1.211249e+01    1.799993e-03
       102        6    6.121020e+02    6.060606e-02    1.450495e+01    2.123464e-03
       102        7    6.121020e+02    7.070707e-02    1.688111e+01    2.435263e-03
       102        8    6.121020e+02    8.080808e-02    1.923836e+01    2.729265e-03
       102        9    6.121020e+02    9.090909e-02    2.157409e+01    3.002847e-03
       102       10    6.121020e+02    1.010101e-01    2.388574e+01    3.262244e-03
       102       11    6.121020e+02    1.111111e-01    2.617080e+01    3.490370e-03
       102       12    6.121020e+02    1.212121e-01    2.842681e+01    3.685827e-03
       102       13    6.121020e+02    1.313131e-01    3.065137e+01    3.865841e-03
       102       14    6.121020e+02    1.414141e-01    3.284213e+01    4.010301e-03
       102       15    6.121020e+02    1.515152e-01    3.499681e+01    4.117264e-03
       102       16    6.121020e+02    1.616162e-01    3.711316e+01    4.204858e-03
       102       17    6.121020e+02    1.717172e-01    3.918902e+01    4.260524e-03
