Ket qua tinh toan he phuong trinh sau 999 lan lap:

####################################################################################################

    i             F1              F2              f5              F3              f2              f3              f1              f4               sai_so
  895-612360413832167804618481300175204950565278972827733245154176943827040045789568780701801476101110276210469073715640490142747228062965884323130340172286597179476547016660734615078156785793174374530940928.000000000 3964162608054440671713723468675311906695209385918742428404484226028815315740681822231255048144786159191662611760753978104454312084962823669843986670413487409349765487605504410730232037061092424142838176550709320744960.000000000 -3964162608054440671713723468675311906695209385918742428404484226028815315740681822231255048144786159191662611760753978104454312084962823669843986670413487409349765487605504410730232037061092424142838176550709320744960.000000000 -9710175647153963951257136791768758567492966779281123793697800933201562156383020015273665836165520884067413556433121977481051780252081312242962538696893151858161992592778170100245592353113915738928870548193143794171904.000000000 6866131046615040712797732246277129051302899270649178300249796806612902124516034341369015322795205061645347575101202901107172410826577039167066550901302716877095236167928368642749612589187310424804666091722346604789760.000000000 10000.000000000 13732262093230081425595464492554258102605798541298356600499593613225804249032068682738030645590410123290695150202405802214344821653154078334133101802605433754190472335856737285499225178374620849609332183444693209579520.000000000 -11892487824163320178059928909522521864641727632141375589376534194886710484691213985573627775728016372170559531951433302906141789333418042767847771113587492837028779603024974802549646128979432037958157150129004369412096.000000000        3.751724e+217
  896   -0.000000000 -6866131046615040712797732246277129051302899270649178300249796806612902124516034341369015322795205061645347575101202901107172410826577039167066550901302716877095236167928368642749612589187310424804666091722346604789760.000000000 6866131046615040712797732246277129051302899270649178300249796806612902124516034341369015322795205061645347575101202901107172410826577039167066550901302716877095236167928368642749612589187310424804666091722346604789760.000000000 16818517571288666058375305255901019874999020008842792956073529295808986385654115250920654871454051398428389347639141887524015853128591699797934838793758765229224037754057838837845013449304470242482131209465804345049088.000000000 -11892487824163320178059928909522521864641727632141375589376534194886710484691213985573627775728016372170559531951433302906141789333418042767847771113587492837028779603024974802549646128979432037958157150129004369412096.000000000 10000.000000000 -23784975648326640356119857819045043729283455264282751178753068389773420969382427971147255551456032744341119063902866605812283578666836085535695542227174985674057559206049949605099292257958864075916314300258008738824192.000000000 20598393139845118464230713745824559443020896760717831509075553453439235448486440061866771230972930974127186118641951440507074938636790261017831274908602211849244674784202029068966737803154240805473283516120792628723712.000000000        6.498176e+217
  897   -0.000000000 11892487824163320178059928909522521864641727632141375589376534194886710484691213985573627775728016372170559531951433302906141789333418042767847771113587492837028779603024974802549646128979432037958157150129004369412096.000000000 -11892487824163320178059928909522521864641727632141375589376534194886710484691213985573627775728016372170559531951433302906141789333418042767847771113587492837028779603024974802549646128979432037958157150129004369412096.000000000 -29130526941461886954888099717963838754628498936203766858861620177738725235733509429500631191946317037790431860417156248690565615632322794751063112363604870531764599485557074488360643773464826591532325299184435134988288.000000000 20598393139845118464230713745824559443020896760717831509075553453439235448486440061866771230972930974127186118641951440507074938636790261017831274908602211849244674784202029068966737803154240805473283516120792628723712.000000000 10000.000000000 41196786279690236928461427491649118886041793521435663018151106906878470896972880123733542461945861948254372237283902881014149877273580522035662549817204423698489349568404058137933475606308481610946567032241585257447424.000000000 -35677463472489955635296476071225128646074781494784522245897819962794170220658091340400517010633803502099869786972090224965835642876332986325718809613687893468364960516297488595272805101061375488620185104992016860708864.000000000        1.125517e+218
  898   -0.000000000 -20598393139845118464230713745824559443020896760717831509075553453439235448486440061866771230972930974127186118641951440507074938636790261017831274908602211849244674784202029068966737803154240805473283516120792628723712.000000000 20598393139845118464230713745824559443020896760717831509075553453439235448486440061866771230972930974127186118641951440507074938636790261017831274908602211849244674784202029068966737803154240805473283516120792628723712.000000000 50455552713865985927917639124346967255371056522429367562641131332762056073423469211961048822986540159255646020711901453190573246575972244449243257063589833080868667530229926982594707133221109164310677764909922416328704.000000000 -35677463472489955635296476071225128646074781494784522245897819962794170220658091340400517010633803502099869786972090224965835642876332986325718809613687893468364960516297488595272805101061375488620185104992016860708864.000000000 10000.000000000 -71354926944979901472826330827765383396448760186289835447332074681856417974485081448160301388167115775376121956179761082426491835504823688695788611773226616851287164447040105565793343630368909726731797519194041226362880.000000000 61795179419535338246600553936775149011586285376414878699415421183786842028504893028479031584992933271940227524838120428387160777976646786131108061681045587898209200327885061863583746908893500228029848339479891019825152.000000000        1.949453e+218
  899-4898883310657342436947850401401639604522231782621865961233415550616320366316550245614411808808882209683752589725123921141977824503727074585042721378292777435812376133285876920625254286345394996247527424.000000000 35677463472489950736413165413882691698224380093144917723666037340928208987242540724080150694083557887688060978089880541213245917752411844347894305886613308425643582223520052782896671815184454863365898759597020613181440.000000000 -35677463472489950736413165413882691698224380093144917723666037340928208987242540724080150694083557887688060978089880541213245917752411844347894305886613308425643582223520052782896671815184454863365898759597020613181440.000000000 -87391580824385631471364435209836894576783088398773673443194164802020408306707224590579695676537477426900442727958210643556158496153441532386242314728367101338965528700006608590825131605132956023071257825183327919800320.000000000 61795179419535338246600553936775149011586285376414878699415421183786842028504893028479031584992933271940227524838120428387160777976646786131108061681045587898209200327885061863583746908893500228029848339479891019825152.000000000 10000.000000000 123590358839070676493201107873550298023172570752829757398830842367573684057009786056958063169985866543880455049676240856774321555953293572262216123362091175796418400655770123727167493817787000456059696678959782039650304.000000000 -107032390417469832613706253612278327303271534672876335082070981535320782028065419706958986816049691205416947698740802888629378852761550965132384902751541585106045233499450415099185482302045682089080550897211076849434624.000000000        3.376551e+218
  900   -0.000000000 -61795179419535338246600553936775149011586285376414878699415421183786842028504893028479031584992933271940227524838120428387160777976646786131108061681045587898209200327885061863583746908893500228029848339479891019825152.000000000 61795179419535338246600553936775149011586285376414878699415421183786842028504893028479031584992933271940227524838120428387160777976646786131108061681045587898209200327885061863583746908893500228029848339479891019825152.000000000 151366658141597918592686432114301406183309958354171266510069133023358478352946002705320215936557655562472467591078026889551001938736547597525133741374172818900834976248470294448775055112647962490897742531569797268766720.000000000 -107032390417469832613706253612278327303271534672876335082070981535320782028065419706958986816049691205416947698740802888629378852761550965132384902751541585106045233499450415099185482302045682089080550897211076849434624.000000000 10000.000000000 -214064780834939665227412507224556654606543069345752670164141963070641564056130839413917973632099382410833895397481605777258757705523101930264769805503083170212090466998900830198370964604091364178161101794422153698869248.000000000 185385538258605975548735176551585951451955644916127799920392002576432836218190274154874164222576834900526212103456683815140764532938571222570728155226540083352856574641435699091742174439665135682055254255279703079256064.000000000        5.848359e+218
  901   -0.000000000 107032390417469832613706253612278327303271534672876335082070981535320782028065419706958986816049691205416947698740802888629378852761550965132384902751541585106045233499450415099185482302045682089080550897211076849434624.000000000 -107032390417469832613706253612278327303271534672876335082070981535320782028065419706958986816049691205416947698740802888629378852761550965132384902751541585106045233499450415099185482302045682089080550897211076849434624.000000000 -262174742473156845425260199056086314251845251179924975107264668187401612585966167608535423864109976136583240095052535093142578237221113177380481906914355453589682803172245467648714061956629661816670910021600021284126720.000000000 185385538258605975548735176551585951451955644916127799920392002576432836218190274154874164222576834900526212103456683815140764532938571222570728155226540083352856574641435699091742174439665135682055254255279703079256064.000000000 10000.000000000 370771076517211951097470353103171902903911289832255599840784005152865672436380548309748328445153669801052424206913367630281529065877142445141456310453080166705713149282871398183484348879330271364110508510559406158512128.000000000 -321097171252409458650052275578095486327011392805512169068358683631034656216871854190314029915747108700956372625164731195867418757293283759574558678438028074976364674156131758798547380619121681265207361928473260568084480.000000000        1.012965e+219
  902   -0.000000000 -185385538258605975548735176551585951451955644916127799920392002576432836218190274154874164222576834900526212103456683815140764532938571222570728155226540083352856574641435699091742174439665135682055254255279703079256064.000000000 185385538258605975548735176551585951451955644916127799920392002576432836218190274154874164222576834900526212103456683815140764532938571222570728155226540083352856574641435699091742174439665135682055254255279703079256064.000000000 454099974424793696991459568454794975175725058242838545263426007607683900257851400720116252011070019314475697066647564463621929114722589088841507179397623436189848389232081653597811565907420839969641791449969436835971072.000000000 -321097171252409458650052275578095486327011392805512169068358683631034656216871854190314029915747108700956372625164731195867418757293283759574558678438028074976364674156131758798547380619121681265207361928473260568084480.000000000 10000.000000000 -642194342504818917300104551156190972654022785611024338136717367262069312433743708380628059831494217401912745250329462391734837514586567519149117356876056149952729348312263517597094761238243362530414723856946521136168960.000000000 556156614775817887455139044396018358773063723535266563583321746754370818787246417534059562135328539786284165839312373975401575797824344531889588435863023569716798697582087610776217457031980042044131472002679139257548800.000000000        1.754508e+219
  903   -0.000000000 321097171252409458650052275578095486327011392805512169068358683631034656216871854190314029915747108700956372625164731195867418757293283759574558678438028074976364674156131758798547380619121681265207361928473260568084480.000000000 -321097171252409458650052275578095486327011392805512169068358683631034656216871854190314029915747108700956372625164731195867418757293283759574558678438028074976364674156131758798547380619121681265207361928473260568084480.000000000 -786524227419470457893647626650779951589929331113541252966085482612349458023249692964480410527525998579160779343042250339386299109680601260496253661109873000085506356832297429948124053295858255445944148538480123891941376.000000000 556156614775817887455139044396018358773063723535266563583321746754370818787246417534059562135328539786284165839312373975401575797824344531889588435863023569716798697582087610776217457031980042044131472002679139257548800.000000000 10000.000000000 1112313229551635774910278088792036717546127447070533127166643493508741637574492835068119124270657079572568331678624747950803151595648689063779176871726047139433597395164175221552434914063960084088262944005358278515097600.000000000 -963291513757228375950156826734286458981034178416536507205076050893103968650615562570942089747241326102869117875494193587602256271879851278723676035314084224929094022468395276395642141857365043795622085785419781704253440.000000000        3.038896e+219
  904   -0.000000000 -556156614775817887455139044396018358773063723535266563583321746754370818787246417534059562135328539786284165839312373975401575797824344531889588435863023569716798697582087610776217457031980042044131472002679139257548800.000000000 556156614775817887455139044396018358773063723535266563583321746754370818787246417534059562135328539786284165839312373975401575797824344531889588435863023569716798697582087610776217457031980042044131472002679139257548800.000000000 1362299923274381169356511675881863916692781597154749308145986544772907080508203012021474617098013987774016032142058048330907222946150505538169713597826063669253087220380683933791452830296293249912993955876228250468352000.000000000 -963291513757228375950156826734286458981034178416536507205076050893103968650615562570942089747241326102869117875494193587602256271879851278723676035314084224929094022468395276395642141857365043795622085785419781704253440.000000000 10000.000000000 -1926583027514456751900313653468572917962068356833073014410152101786207937301231125141884179494482652205738235750988387175204512543759702557447352070628168449858188044936790552791284283714730087591244171570839563408506880.000000000 1668469844327453662365417133188055076319191170605799690749965240263112456361739252602178686405985619358852497517937121926204727393473033595668765307589070709150396092746262832328652371095940126132394416008037417772646400.000000000        5.263523e+219
  905   -0.000000000 963291513757228375950156826734286458981034178416536507205076050893103968650615562570942089747241326102869117875494193587602256271879851278723676035314084224929094022468395276395642141857365043795622085785419781704253440.000000000 -963291513757228375950156826734286458981034178416536507205076050893103968650615562570942089747241326102869117875494193587602256271879851278723676035314084224929094022468395276395642141857365043795622085785419781704253440.000000000 -2359572682258411216916676938917381872438575148488156414186839403937337614600451459171189509452970136076304456144896041138076026125076327238198376864063232278889434965128014343848335894739513306329695282562800491754946560.000000000 1668469844327453662365417133188055076319191170605799690749965240263112456361739252602178686405985619358852497517937121926204727393473033595668765307589070709150396092746262832328652371095940126132394416008037417772646400.000000000 10000.000000000 3336939688654907324730834266376110152638382341211599381499930480526224912723478505204357372811971238717704995035874243852409454786946067191337530615178141418300792185492525664657304742191880252264788832016074835545292800.000000000 -2889874541271684971086204539167901394611889690397142176903811108779601146482549067990574547112116118647429471742251870882723897611674077292880643986675865953420197962036307883190890160424033671378729094303619465191882752.000000000        9.116689e+219
  906   -0.000000000 -1668469844327453662365417133188055076319191170605799690749965240263112456361739252602178686405985619358852497517937121926204727393473033595668765307589070709150396092746262832328652371095940126132394416008037417772646400.000000000 1668469844327453662365417133188055076319191170605799690749965240263112456361739252602178686405985619358852497517937121926204727393473033595668765307589070709150396092746262832328652371095940126132394416008037417772646400.000000000 4086899769823143194541003145575675785415919101759313235015125546519299722586013796619920407034826243999692332657712725232555926430520563527928372554945417565025093450404295909382285960592756829722707541523404991563300864.000000000 -2889874541271684971086204539167901394611889690397142176903811108779601146482549067990574547112116118647429471742251870882723897611674077292880643986675865953420197962036307883190890160424033671378729094303619465191882752.000000000 10000.000000000 -5779749082543369942172409078335802789223779380794284353807622217559202292965098135981149094224232237294858943484503741765447795223348154585761287973351731906840395924072615766381780320848067342757458188607238930383765504.000000000 5005409532982360673567719517494249264295147822112464382827061632989915850146622518362032614958741138754201728785349946018448439772488147700425527684234438684717020067501032604993884582991697458380908921918832493476184064.000000000        1.579057e+220
  907   -0.000000000 2889874541271684971086204539167901394611889690397142176903811108779601146482549067990574547112116118647429471742251870882723897611674077292880643986675865953420197962036307883190890160424033671378729094303619465191882752.000000000 -2889874541271684971086204539167901394611889690397142176903811108779601146482549067990574547112116118647429471742251870882723897611674077292880643986675865953420197962036307883190890160424033671378729094303619465191882752.000000000 -7078718046775234277807094580891977546640576824874338621406186387410855881678544856402575416877341846873624895971610962934559563191090887887756667069255243722136641316859554815529152744810785759021634499898960994948349952.000000000 5005409532982360673567719517494249264295147822112464382827061632989915850146622518362032614958741138754201728785349946018448439772488147700425527684234438684717020067501032604993884582991697458380908921918832493476184064.000000000 10000.000000000 10010819065964722601249566563268162387239998403044667523345459617177517776047625994502079006954345154797826512644545571077559849176700107747174128322599971140370712977953088777956059287167886596826915148258784026319388672.000000000 -8669623623815054913258613617503704183835669071191426530711433326338803439447647203971723641336348355942288415226755612648171692835022231878641931960027597860260593886108923649572670481272101014136187282910858395575648256.000000000        2.735007e+220
  908-627057063764139831929324851379409869378845668175598843037877190478889006888518431438644711527536922839520331484815861906173161536477065546885468336421475511783984145060592245840032548652210559519683510272.000000000 -5005409532982361300624783281634081193619999201522333761672729808588758888023812997251039503477172577398913256322272785538779924588350053873587064161299985570185356488976544388978029643583943298413457574129392013159694336.000000000 5005409532982361300624783281634081193619999201522333761672729808588758888023812997251039503477172577398913256322272785538779924588350053873587064161299985570185356488976544388978029643583943298413457574129392013159694336.000000000 12260699309469428956565945672587195426922905925868070326199708463959056129880850910970754332586047293354365470436215336177336294475699784410623581187770705809606943929737375944162712821186024649135573972359655455006392320.000000000 -8669623623815054913258613617503704183835669071191426530711433326338803439447647203971723641336348355942288415226755612648171692835022231878641931960027597860260593886108923649572670481272101014136187282910858395575648256.000000000 10000.000000000 -17339247247630109826517227235007408367671338142382853061422866652677606878895294407943447282672696711884576830453511225296343385670044463757283863920055195720521187772217847299145340962544202028272374565821716791151296512.000000000 15016228598947081393646094788342915863560592086927523769635516723370904512562677076197090956357791977617893658819126998535013834501602536928115046575637769168682723781027586030997508688382846535110178113545937960745041920.000000000        4.737170e+220
  909   -0.000000000 8669623623815054913258613617503704183835669071191426530711433326338803439447647203971723641336348355942288415226755612648171692835022231878641931960027597860260593886108923649572670481272101014136187282910858395575648256.000000000 -8669623623815054913258613617503704183835669071191426530711433326338803439447647203971723641336348355942288415226755612648171692835022231878641931960027597860260593886108923649572670481272101014136187282910858395575648256.000000000 -21236154140325700325193028686116604922622324956983538348835886459837195493526872653651698696558299786042028577767141530722352750309825038970623855299503543624536578264676617310650877992063373916934708890854644906111008768.000000000 15016228598947081393646094788342915863560592086927523769635516723370904512562677076197090956357791977617893658819126998535013834501602536928115046575637769168682723781027586030997508688382846535110178113545937960745041920.000000000 10000.000000000 30032457197894162787292189576685831727121184173855047539271033446741809025125354152394181912715583955235787317638253997070027669003205073856230093151275538337365447562055172061995017376765693070220356227091875921490083840.000000000 -26008870871445160977433458267672120975557898937115063319060290925423352091079798738581129592898456435958596080458729800822526169609895258596956577017689512267971763129473700244813141080262828002213269935469218068625883136.000000000        8.205020e+220
  910   -0.000000000 -15016228598947081393646094788342915863560592086927523769635516723370904512562677076197090956357791977617893658819126998535013834501602536928115046575637769168682723781027586030997508688382846535110178113545937960745041920.000000000 15016228598947081393646094788342915863560592086927523769635516723370904512562677076197090956357791977617893658819126998535013834501602536928115046575637769168682723781027586030997508688382846535110178113545937960745041920.000000000 36782097928408284361469581961202258563469312259964733463216452689481796238133790817356235443684416125484250301160954650450682944163651728539224597655049929886947486103310080696551558221189090587276527308236728286285135872.000000000 -26008870871445160977433458267672120975557898937115063319060290925423352091079798738581129592898456435958596080458729800822526169609895258596956577017689512267971763129473700244813141080262828002213269935469218068625883136.000000000 10000.000000000 -52017741742890321954866916535344241951115797874230126638120581850846704182159597477162259185796912871917192160917459601645052339219790517193913154035379024535943526258947400489626282160525656004426539870938436137251766272.000000000 45048685796841239164481774251910092156082965225503616278141204765321969234670507397479217760925924423695988756161998279442389624977912361399052847910388932422301479971278663821119365580410572885070145122953337724767043584.000000000        1.421151e+221
  911   -0.000000000 26008870871445160977433458267672120975557898937115063319060290925423352091079798738581129592898456435958596080458729800822526169609895258596956577017689512267971763129473700244813141080262828002213269935469218068625883136.000000000 -26008870871445160977433458267672120975557898937115063319060290925423352091079798738581129592898456435958596080458729800822526169609895258596956577017689512267971763129473700244813141080262828002213269935469218068625883136.000000000 -63708462420977093450894320888671831615968758318032182500359641272325470026054332214287013427453722094389547402858350517923080433139132242833933128173724068247989697736323710524142893249083171670413542846037220482130903040.000000000 45048685796841239164481774251910092156082965225503616278141204765321969234670507397479217760925924423695988756161998279442389624977912361399052847910388932422301479971278663821119365580410572885070145122953337724767043584.000000000 10000.000000000 90097371593682478328963548503820184312165930451007232556282409530643938469341014794958435521851848847391977512323996558884779249955824722798105695820777864844602959942557327642238731160821145770140290245906675449534087168.000000000 -78026612614335472899387354576779052057476074740787279895650181966688567667204348553519278562400466289560403800785423970142274751775895277020285147420019786636421906644812912190693102271312550566119031371038701890941485056.000000000        2.461506e+221
  912   -0.000000000 -45048685796841239164481774251910092156082965225503616278141204765321969234670507397479217760925924423695988756161998279442389624977912361399052847910388932422301479971278663821119365580410572885070145122953337724767043584.000000000 45048685796841239164481774251910092156082965225503616278141204765321969234670507397479217760925924423695988756161998279442389624977912361399052847910388932422301479971278663821119365580410572885070145122953337724767043584.000000000 110346293785224828002126195318013498517413881603499425235822631044491667199313753296508430790315990830664289802005950370538789439856478938691212333882527914242109001450909770730288872239877438160527635836287804071514996736.000000000 -78026612614335472899387354576779052057476074740787279895650181966688567667204348553519278562400466289560403800785423970142274751775895277020285147420019786636421906644812912190693102271312550566119031371038701890941485056.000000000 10000.000000000 -156053225228670925732948668701083482376556905340458739668238982314214158122338601782590336692211126542490038720389317075633941989444209556499401127573942072937857047802409447293893562603673234251196505871339499152010641408.000000000 135146057390523687394706262077018343860656029464837118649831541867221441885906379205765322633893064216141812946713698541351257603772365587885404792832020546764424291683011425832119133832803918333648100062753156229492637696.000000000        4.263453e+221
  913-10032913020226237310869197622070557910061530690809581488606035047662224110216294903018315384440590765432325303757053790498770584583633048750167493382743608188543746320969475933440520778435368952314936164352.000000000 78026612614335462866474334350541741188278452670229369834119491157107079061169300891295168346105563271245019360194658537816970994722104778249700563786971036468928523901204723646946781301836617125598252935669749576005320704.000000000 -78026612614335462866474334350541741188278452670229369834119491157107079061169300891295168346105563271245019360194658537816970994722104778249700563786971036468928523901204723646946781301836617125598252935669749576005320704.000000000 -191125387262931240221030881761066251371115786671864907254956160578650455654022805993964599417181554209907104446211989824468026271202234733419461049988977204073995562234538377397443395869345781249157514796635852186648051712.000000000 135146057390523687394706262077018343860656029464837118649831541867221441885906379205765322633893064216141812946713698541351257603772365587885404792832020546764424291683011425832119133832803918333648100062753156229492637696.000000000 10000.000000000 270292114781047374789412524154036687721312058929674237299663083734442883771812758411530645267786128432283625893427397082702515207544731175770809585664041093528848583366022851664238267665607836667296200125506312458985275392.000000000 -234079837843006368533596962599150601826440113869572289379297091852158259971437807349437284605726883777104289199402444748800305470058733337207932524094815609071798806216397793853347701966557984495753201936271344098143633408.000000000        7.384518e+221
  914   -0.000000000 -135146057390523687394706262077018343860656029464837118649831541867221441885906379205765322633893064216141812946713698541351257603772365587885404792832020546764424291683011425832119133832803918333648100062753156229492637696.000000000 135146057390523687394706262077018343860656029464837118649831541867221441885906379205765322633893064216141812946713698541351257603772365587885404792832020546764424291683011425832119133832803918333648100062753156229492637696.000000000 331038881355674423808900464596616630337055912387150815338283748275986069961730973916180631073178554382100562762473258517664545777246693823450129499849291241721366707891080180928388690902776713838458236896649698324928004096.000000000 -234079837843006368533596962599150601826440113869572289379297091852158259971437807349437284605726883777104289199402444748800305470058733337207932524094815609071798806216397793853347701966557984495753201936271344098143633408.000000000 10000.000000000 -468159675686012737067193925198301203652880227739144578758594183704316519942875614698874569211453767554208578398804889497600610940117466674415865048189631218143597612432795587706695403933115968991506403872542688196287266816.000000000 405438172171571001986640664873631166366782355971163895580310480744175394021508851643951306603909774538533132196596503030101950268994353771032706876697769139288312578587385146233879475681556154357819629576045754798860926976.000000000        1.279036e+222
  915   -0.000000000 234079837843006368533596962599150601826440113869572289379297091852158259971437807349437284605726883777104289199402444748800305470058733337207932524094815609071798806216397793853347701966557984495753201936271344098143633408.000000000 -234079837843006368533596962599150601826440113869572289379297091852158259971437807349437284605726883777104289199402444748800305470058733337207932524094815609071798806216397793853347701966557984495753201936271344098143633408.000000000 -573376161788793600268136402568351023682975895168899801026500192020973503689647846035204475656005826409936700051546784285500433728961218215011368146370346610212066093780316869667374335974326142461223203165480128780710182912.000000000 405438172171571001986640664873631166366782355971163895580310480744175394021508851643951306603909774538533132196596503030101950268994353771032706876697769139288312578587385146233879475681556154357819629576045754798860926976.000000000 10000.000000000 810876344343142003973281329747262332733564711942327791160620961488350788043017703287902613207819549077066264393193006060203900537988707542065413753395538278576625157174770292467758951363112308715639259152091509597721853952.000000000 -702239513529019025337486725987553318525739365044253587645645749079822871066033040750518972086821427184789792073481210787798486353745876021459120903220056825875449356700327873210072538143866485963093378325862413774941585408.000000000        2.215355e+222
  916   -0.000000000 -405438172171571001986640664873631166366782355971163895580310480744175394021508851643951306603909774538533132196596503030101950268994353771032706876697769139288312578587385146233879475681556154357819629576045754798860926976.000000000 405438172171571001986640664873631166366782355971163895580310480744175394021508851643951306603909774538533132196596503030101950268994353771032706876697769139288312578587385146233879475681556154357819629576045754798860926976.000000000 993116644067023191163397231979951404057586760596989165522605718351306301036912540450749011489176438999778612762693652094391207275309757480185711830483483723824153061724375034435195504952522673991208483206997476455294697472.000000000 -702239513529019025337486725987553318525739365044253587645645749079822871066033040750518972086821427184789792073481210787798486353745876021459120903220056825875449356700327873210072538143866485963093378325862413774941585408.000000000 10000.000000000 -1404479027058038050674973451975106637051478730088507175291291498159645742132066081501037944173642854369579584146962421575596972707491752042918241806440113651750898713400655746420145076287732971926186756651724827549883170816.000000000 1216314516514712845433313671001096525193185114784565125756440389279222364367965792336268156351010875322553245540337262173100990694122413332768767291964527415185043611864424422001697291533053528025126433762234027357604151296.000000000        3.837108e+222
  917   -0.000000000 702239513529019025337486725987553318525739365044253587645645749079822871066033040750518972086821427184789792073481210787798486353745876021459120903220056825875449356700327873210072538143866485963093378325862413774941585408.000000000 -702239513529019025337486725987553318525739365044253587645645749079822871066033040750518972086821427184789792073481210787798486353745876021459120903220056825875449356700327873210072538143866485963093378325862413774941585408.000000000 -1720128485366380720541105045895154584095346708942236122587255049586268602220663156807820545237658255083287024629914229397898871130453330654869427770046649829296251219392085100652152440167170959859503382013488767822641233920.000000000 1216314516514712845433313671001096525193185114784565125756440389279222364367965792336268156351010875322553245540337262173100990694122413332768767291964527415185043611864424422001697291533053528025126433762234027357604151296.000000000 10000.000000000 2432629033029425690866627342002193050386370229569130251512880778558444728735931584672536312702021750645106491080674524346201981388244826665537534583929054830370087223728848844003394583066107056050252867524468054715208302592.000000000 -2106718540587056674695939368913167520809313212310444360475709614856209068956697215762592507608668160821753998596813015070383308779086008113553979364338220470926612760356656077880364775652562120268448997562829148727378182144.000000000        6.646066e+222
  918   -0.000000000 -1216314516514712845433313671001096525193185114784565125756440389279222364367965792336268156351010875322553245540337262173100990694122413332768767291964527415185043611864424422001697291533053528025126433762234027357604151296.000000000 1216314516514712845433313671001096525193185114784565125756440389279222364367965792336268156351010875322553245540337262173100990694122413332768767291964527415185043611864424422001697291533053528025126433762234027357604151296.000000000 2979349932201068770857150077840869342636950516146334691645361890287399814627933808374318217163937075534105083040819721697149321261626032538910368800806551158072988565684470019805880837299493346731963174791476244170990944256.000000000 -2106718540587056674695939368913167520809313212310444360475709614856209068956697215762592507608668160821753998596813015070383308779086008113553979364338220470926612760356656077880364775652562120268448997562829148727378182144.000000000 10000.000000000 -4213437081174112707285445443347147145989978612105182477013455017899202867127151381142841961374462528471323392995817042471947177106729424305790545376161320931133649025122388088960965009258664500343568175262045349298841845760.000000000 3648943549544137573140291071284507732136583625580136011362374850117844186924532801435289888288721936209382830324298305016073811405203352116330181847120902229475766092206887165805445061529470973785384571491282659838940676096.000000000        1.151132e+223
  919-321053216647239593947814323906257853121968982105906607635393121525191171526921436896586092302098904493834409720225721295960658706676257560005359788247795462033399882271023229870096664909931806474077957259264.000000000 2106718540587056353642722721673573572994989306052591238506727508949601433563575690571420980687231264235661696497908521235973588553364712152895272688080660465566824512561194044480482504629332250171784087631022674649420922880.000000000 -2106718540587056353642722721673573572994989306052591238506727508949601433563575690571420980687231264235661696497908521235973588553364712152895272688080660465566824512561194044480482504629332250171784087631022674649420922880.000000000 -5160385456099140556357231901487494013214420595537442757916854619225767629696381844467604001105790282319399563395220219021648012262753512161314749928852149461089812419198945134957045965385363529095185596381433933078137405440.000000000 3648943549544137573140291071284507732136583625580136011362374850117844186924532801435289888288721936209382830324298305016073811405203352116330181847120902229475766092206887165805445061529470973785384571491282659838940676096.000000000 10000.000000000 7297887099088275146280582142569015464273167251160272022724749700235688373849065602870579776577443872418765660648596610032147622810406704232660363694241804458951532184413774331610890123058941947570769142982565319677881352192.000000000 -6320155621761169060928168165020720718984967918157773715520182526848804300690727071714262942061693792706985089493725563707920765660094136458685818064241981396700473537683582133441447513887996750515352262893068023948262768640.000000000        1.993820e+223
  920   -0.000000000 -3648943549544137573140291071284507732136583625580136011362374850117844186924532801435289888288721936209382830324298305016073811405203352116330181847120902229475766092206887165805445061529470973785384571491282659838940676096.000000000 3648943549544137573140291071284507732136583625580136011362374850117844186924532801435289888288721936209382830324298305016073811405203352116330181847120902229475766092206887165805445061529470973785384571491282659838940676096.000000000 8938049796603205670465016939043420132282203735923297830998121459048984173097558374740611597648937433430130644924650177422628523333435505695413693049904533463499389201462485992617877969852020300002559704510815784357058314240.000000000 -6320155621761169060928168165020720718984967918157773715520182526848804300690727071714262942061693792706985089493725563707920765660094136458685818064241981396700473537683582133441447513887996750515352262893068023948262768640.000000000 10000.000000000 -12640311243522338121856336330041441437969935836315547431040365053697608601381454143428525884123387585413970178987451127415841531320188272917371636128483962793400947075367164266882895027775993501030704525786136047896525537280.000000000 10946830648632412077314439919374335300781103064224701790149160338540317289987355353923526611023292015455963886775085927379401993764167464427673132188847586677707721781029737430616570642541953181162823894610235031360907509760.000000000        3.453397e+223
  921   -0.000000000 6320155621761169060928168165020720718984967918157773715520182526848804300690727071714262942061693792706985089493725563707920765660094136458685818064241981396700473537683582133441447513887996750515352262893068023948262768640.000000000 -6320155621761169060928168165020720718984967918157773715520182526848804300690727071714262942061693792706985089493725563707920765660094136458685818064241981396700473537683582133441447513887996750515352262893068023948262768640.000000000 -15481156368297420384858829115504106248385966161580915785874635434050872347516659432638125895631623260613829481790042681727305155885375352641309423081526208361830284266414987271271608812063171106898897149417075902922583179264.000000000 10946830648632412077314439919374335300781103064224701790149160338540317289987355353923526611023292015455963886775085927379401993764167464427673132188847586677707721781029737430616570642541953181162823894610235031360907509760.000000000 10000.000000000 21893661297264824154628879838748670601562206128449403580298320677080634579974710707847053222046584030911927773550171854758803987528334928855346264377695173355415443562059474861233141285083906362325647789220470062721815019520.000000000 -18960466865283504614358771317145410574440312504410496170808690733293551818927209013613416610813586205432216851689940740448484535174512041690787800782665464147223114630687050133125284373478151290772737509224752279221130231808.000000000        5.981460e+223
